optimizer,evaluations,runs,best_mae_median,best_mae_q25,best_mae_q75,gap_closed,gap_closed_q25,gap_closed_q75,cap,share_of_evaluations_meeting_cap,share_of_random_meeting_cap,median_random_meeting_cap,best_known_meeting_cap
random search in the box,57,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,58,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,59,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,60,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,61,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,62,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,63,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,64,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,65,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,66,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,67,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,68,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,69,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,70,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,71,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,72,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,73,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,74,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,75,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,76,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,77,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,78,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,79,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,80,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,81,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,82,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,83,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,84,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,85,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,86,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,87,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,88,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,89,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,90,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,91,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,92,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,93,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,94,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,95,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,96,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,97,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,98,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,99,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random search in the box,100,50,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.0,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,1,8,inf,,,-3.1401975801648203,-3.1401975801648203,-2.344145703757462,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,2,8,inf,0.34913759564019275,,-2.9169258121893638,-3.1401975801648203,-0.11360244230872549,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,3,8,0.4778079583922302,0.33264144919311645,,-1.4043169185230517,-3.1401975801648203,0.05187323185273322,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,4,8,0.3422506435489818,0.32311841567544275,0.41473337953993705,-0.044518244743737695,-0.7716050005294296,0.14740041430439751,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,5,8,0.33499935979228357,0.32311841567544275,0.38416618997225255,0.028220626241998097,-0.46498027958860666,0.14740041430439751,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,6,8,0.3298294893542513,0.3163961945844914,0.3391358303141927,0.08008048325802296,-0.013273018983443699,0.21483216695379906,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,7,8,0.3253249377388121,0.3163961945844914,0.33488584748235906,0.12526641305994957,0.029359287690636747,0.21483216695379906,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,8,8,0.3253249377388121,0.3163961945844914,0.33488584748235906,0.12526641305994957,0.029359287690636747,0.21483216695379906,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,9,8,0.3253249377388121,0.3163961945844914,0.33488584748235906,0.12526641305994957,0.029359287690636747,0.21483216695379906,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,10,8,0.3244596873121963,0.3163961945844914,0.32801550774927574,0.13394588848301803,0.09827684384216531,0.21483216695379906,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,11,8,0.3200409252236426,0.31113005293837315,0.3231790725173729,0.1782712488275318,0.14679195512012078,0.26765773696900697,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,12,8,0.3200409252236426,0.30741402897755093,0.3231790725173729,0.1782712488275318,0.14679195512012078,0.3049338106320277,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,13,8,0.31497865707541617,0.30220135654962726,0.32235355930974086,0.2290517288203196,0.15507281968448153,0.3572230217493548,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,14,8,0.31497865707541617,0.30220135654962726,0.32235355930974086,0.2290517288203196,0.15507281968448153,0.3572230217493548,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,15,8,0.3086684671053165,0.29310367140982485,0.319012769614627,0.2923503266315788,0.18858485407410158,0.4484834616737535,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,16,8,0.307088084845655,0.29310367140982485,0.318402118402069,0.3082034121197145,0.19471040111623794,0.4484834616737535,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,17,8,0.307088084845655,0.29310367140982485,0.318402118402069,0.3082034121197145,0.19471040111623794,0.4484834616737535,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,18,8,0.29714747999139857,0.28567768703431345,0.318402118402069,0.4079193242636863,0.19471040111623794,0.5229747845286136,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,19,8,0.29714747999139857,0.2776471132014219,0.318402118402069,0.4079193242636863,0.19471040111623794,0.6035308479198085,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,20,8,0.29714747999139857,0.2776471132014219,0.318402118402069,0.4079193242636863,0.19471040111623794,0.6035308479198085,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,21,8,0.2948093614020716,0.27494561921263866,0.318402118402069,0.4313733928293109,0.19471040111623794,0.6306299974376194,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,22,8,0.2948093614020716,0.27494561921263866,0.318402118402069,0.4313733928293109,0.19471040111623794,0.6306299974376194,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,23,8,0.2948093614020716,0.27494561921263866,0.318402118402069,0.4313733928293109,0.19471040111623794,0.6306299974376194,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,24,8,0.2941618405053347,0.27494561921263866,0.3167973971089081,0.4378687859967352,0.210807635623641,0.6306299974376194,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,25,8,0.2939513975732256,0.27494561921263866,0.31585779165712585,0.43997977514047226,0.22023297905631942,0.6306299974376194,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,26,8,0.2939513975732256,0.27494561921263866,0.31585779165712585,0.43997977514047226,0.22023297905631942,0.6306299974376194,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,27,8,0.2939513975732256,0.273612920203377,0.31585779165712585,0.43997977514047226,0.22023297905631942,0.6439985297623897,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,28,8,0.2849894527105128,0.2671968722697914,0.3009860657767641,0.5298785810654197,0.36941381191885997,0.7083590069604138,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,29,8,0.2845513010630246,0.2671968722697914,0.3009860657767641,0.5342737553860205,0.36941381191885997,0.7083590069604138,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,30,8,0.2845513010630246,0.2671968722697914,0.3009860657767641,0.5342737553860205,0.36941381191885997,0.7083590069604138,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,31,8,0.2734561757239574,0.25709026114570216,0.2977697885577101,0.6455708605177122,0.4016768403067677,0.8097401564677746,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,32,8,0.2734561757239574,0.25709026114570216,0.2977697885577101,0.6455708605177122,0.4016768403067677,0.8097401564677746,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,33,8,0.2734561757239574,0.25709026114570216,0.2977697885577101,0.6455708605177122,0.4016768403067677,0.8097401564677746,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,34,8,0.2734561757239574,0.256639692934771,0.2977697885577101,0.6455708605177122,0.4016768403067677,0.8142598834657588,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,35,8,0.27336650737476587,0.2564631178518291,0.2977697885577101,0.6464703391069098,0.4016768403067677,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,36,8,0.27270969005505874,0.2564631178518291,0.2807888426904882,0.65305898628752,0.5720156205966217,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,37,8,0.27270969005505874,0.2564631178518291,0.2807888426904882,0.65305898628752,0.5720156205966217,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,38,8,0.2716485148690384,0.2564631178518291,0.2807888426904882,0.6637038165740049,0.5720156205966217,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,39,8,0.2716485148690384,0.2564631178518291,0.2807888426904882,0.6637038165740049,0.5720156205966217,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,40,8,0.2716485148690384,0.2564631178518291,0.2807888426904882,0.6637038165740049,0.5720156205966217,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,41,8,0.2716485148690384,0.2564631178518291,0.2807888426904882,0.6637038165740049,0.5720156205966217,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,42,8,0.2716485148690384,0.2564631178518291,0.2807888426904882,0.6637038165740049,0.5720156205966217,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,43,8,0.269782859068729,0.2564631178518291,0.2807888426904882,0.682418529873859,0.5720156205966217,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,44,8,0.269562276055482,0.2564631178518291,0.2806222990405087,0.6846312359105517,0.5736862485124246,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,45,8,0.26921872846030753,0.2564631178518291,0.2806222990405087,0.6880774207574445,0.5736862485124246,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,46,8,0.26895992952966086,0.2564631178518291,0.2806222990405087,0.6906734772157459,0.5736862485124246,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,47,8,0.26895992952966086,0.2564631178518291,0.2806222990405087,0.6906734772157459,0.5736862485124246,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,48,8,0.26895992952966086,0.2564631178518291,0.2806222990405087,0.6906734772157459,0.5736862485124246,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,49,8,0.26895992952966086,0.2564631178518291,0.2806222990405087,0.6906734772157459,0.5736862485124246,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,50,8,0.26895992952966086,0.2564631178518291,0.2806222990405087,0.6906734772157459,0.5736862485124246,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,51,8,0.26895992952966086,0.2564631178518291,0.2806222990405087,0.6906734772157459,0.5736862485124246,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,52,8,0.26895992952966086,0.2564631178518291,0.2806222990405087,0.6906734772157459,0.5736862485124246,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,53,8,0.26895992952966086,0.2564631178518291,0.2806222990405087,0.6906734772157459,0.5736862485124246,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,54,8,0.26895992952966086,0.2564631178518291,0.2806222990405087,0.6906734772157459,0.5736862485124246,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,55,8,0.26895992952966086,0.2564631178518291,0.27941169861004866,0.6906734772157459,0.585829989052873,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,56,8,0.26895992952966086,0.2564631178518291,0.27878015679545665,0.6906734772157459,0.5921650933068301,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,57,8,0.26895992952966086,0.2564631178518291,0.27878015679545665,0.6906734772157459,0.5921650933068301,0.8160311384060366,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,58,8,0.26788457612487493,0.2564153533913436,0.27878015679545665,0.7014605316462861,0.5921650933068301,0.8165102719009505,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,59,8,0.26788457612487493,0.25595511141327,0.27878015679545665,0.7014605316462861,0.5921650933068301,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,60,8,0.26788457612487493,0.25595511141327,0.27878015679545665,0.7014605316462861,0.5921650933068301,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,61,8,0.26788457612487493,0.25595511141327,0.27878015679545665,0.7014605316462861,0.5921650933068301,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,62,8,0.26788457612487493,0.25595511141327,0.27878015679545665,0.7014605316462861,0.5921650933068301,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,63,8,0.26788457612487493,0.25595511141327,0.27878015679545665,0.7014605316462861,0.5921650933068301,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,64,8,0.26788457612487493,0.25595511141327,0.27878015679545665,0.7014605316462861,0.5921650933068301,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,65,8,0.26788457612487493,0.25595511141327,0.27873572918903144,0.7014605316462861,0.5926107542463817,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,66,8,0.26788457612487493,0.25595511141327,0.27873572918903144,0.7014605316462861,0.5926107542463817,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,67,8,0.26788457612487493,0.25595511141327,0.27873572918903144,0.7014605316462861,0.5926107542463817,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,68,8,0.26788457612487493,0.25595511141327,0.27873572918903144,0.7014605316462861,0.5926107542463817,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,69,8,0.26788457612487493,0.25595511141327,0.2777322656935417,0.7014605316462861,0.602676668667383,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,70,8,0.26788457612487493,0.25595511141327,0.2777322656935417,0.7014605316462861,0.602676668667383,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,71,8,0.26788457612487493,0.25595511141327,0.2777322656935417,0.7014605316462861,0.602676668667383,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,72,8,0.26788457612487493,0.25595511141327,0.2777322656935417,0.7014605316462861,0.602676668667383,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,73,8,0.26788457612487493,0.25595511141327,0.2777322656935417,0.7014605316462861,0.602676668667383,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,74,8,0.26788457612487493,0.25595511141327,0.2777322656935417,0.7014605316462861,0.602676668667383,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,75,8,0.26788457612487493,0.25595511141327,0.2777322656935417,0.7014605316462861,0.602676668667383,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,76,8,0.26788457612487493,0.25595511141327,0.2773987224288865,0.7014605316462861,0.6060224983590569,0.8211270381162281,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,77,8,0.26788457612487493,0.254367635051206,0.2773987224288865,0.7014605316462861,0.6060224983590569,0.8370512857622274,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,78,8,0.26788457612487493,0.254367635051206,0.2773987224288865,0.7014605316462861,0.6060224983590569,0.8370512857622274,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,79,8,0.26788457612487493,0.254367635051206,0.2773987224288865,0.7014605316462861,0.6060224983590569,0.8370512857622274,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,80,8,0.26788457612487493,0.254367635051206,0.2773987224288865,0.7014605316462861,0.6060224983590569,0.8370512857622274,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,81,8,0.26788457612487493,0.254367635051206,0.2773987224288865,0.7014605316462861,0.6060224983590569,0.8370512857622274,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,82,8,0.2622640026483748,0.2488241124265298,0.26968010192811154,0.75784146813844,0.6834493043746264,0.8926593119452262,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,83,8,0.2620897013884802,0.24753359986296847,0.26968010192811154,0.7595899139697608,0.6834493043746264,0.9056046647980429,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,84,8,0.2620897013884802,0.24753359986296847,0.26968010192811154,0.7595899139697608,0.6834493043746264,0.9056046647980429,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,85,8,0.2620897013884802,0.24753359986296847,0.26968010192811154,0.7595899139697608,0.6834493043746264,0.9056046647980429,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,86,8,0.26208498668531055,0.24753359986296847,0.26968010192811154,0.7596372079658451,0.6834493043746264,0.9056046647980429,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,87,8,0.26208498668531055,0.24753359986296847,0.26968010192811154,0.7596372079658451,0.6834493043746264,0.9056046647980429,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,88,8,0.26208498668531055,0.24753359986296847,0.26968010192811154,0.7596372079658451,0.6834493043746264,0.9056046647980429,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,89,8,0.2606370769733132,0.24753359986296847,0.2686271106794626,0.7741614386088234,0.6940120401817629,0.9056046647980429,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,90,8,0.2606370769733132,0.24707864656738127,0.2686271106794626,0.7741614386088234,0.6940120401817629,0.9101683793322708,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,91,8,0.2606370769733132,0.24707864656738127,0.2686271106794626,0.7741614386088234,0.6940120401817629,0.9101683793322708,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,92,8,0.2589490773570194,0.24707864656738127,0.2686271106794626,0.7910940522581165,0.6940120401817629,0.9101683793322708,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,93,8,0.2589490773570194,0.24707864656738127,0.2686271106794626,0.7910940522581165,0.6940120401817629,0.9101683793322708,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,94,8,0.2531918690774658,0.24707864656738127,0.2686271106794626,0.8488455958930792,0.6940120401817629,0.9101683793322708,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,95,8,0.2531918690774658,0.24707864656738127,0.2686271106794626,0.8488455958930792,0.6940120401817629,0.9101683793322708,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,96,8,0.2531918690774658,0.24707864656738127,0.2686271106794626,0.8488455958930792,0.6940120401817629,0.9101683793322708,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,97,8,0.25307633739696783,0.24707864656738127,0.2686271106794626,0.85000451399427,0.6940120401817629,0.9101683793322708,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,98,8,0.25230708171869315,0.24491828249689304,0.2686271106794626,0.8577210496332703,0.6940120401817629,0.9318393618338593,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,99,8,0.25230708171869315,0.24491828249689304,0.2686271106794626,0.8577210496332703,0.6940120401817629,0.9318393618338593,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
random-forest search,100,8,0.25230708171869315,0.24491828249689304,0.2686271106794626,0.8577210496332703,0.6940120401817629,0.9318393618338593,157.0,0.595,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",1,4,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",2,4,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",3,4,inf,,,-3.1401975801648203,-3.1401975801648203,-3.1401975801648203,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",4,4,inf,,,-3.1401975801648203,-3.1401975801648203,-2.2702603635713468,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",5,4,inf,,,-3.1401975801648203,-3.1401975801648203,-2.2702603635713468,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",6,4,inf,0.32545192909362325,,-1.5440289771170244,-3.1401975801648203,0.12399254100034689,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",7,4,inf,0.32545192909362325,,-1.5440289771170244,-3.1401975801648203,0.12399254100034689,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",8,4,inf,0.32545192909362325,,-1.5440289771170244,-3.1401975801648203,0.12399254100034689,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",9,4,inf,0.3247003156927225,,-1.5440289771170244,-3.1401975801648203,0.13153210392929227,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",10,4,inf,0.3247003156927225,,-1.5440289771170244,-3.1401975801648203,0.13153210392929227,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",11,4,inf,0.3245347155801562,,-1.5440289771170244,-3.1401975801648203,0.1331932670594842,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",12,4,inf,0.3245347155801562,,-1.5440289771170244,-3.1401975801648203,0.1331932670594842,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
"Ax, default start",13,4,inf,0.3245347155801562,,-1.5440289771170244,-3.1401975801648203,0.1331932670594842,157.0,0.075,0.24993,0.33781265295863727,0.23812339935281387
